comb	combustivel	cilindros	potencia	peso
1500	0	4	2	89
1500	0	4	2	89
1500	0	4	2.2	0
1500	0	4	2.2	96
1500	0	4	2.2	95
1500	0	4	2.2	0
1500	0	4	2.5	97
1500	0	4	2.5	97
1500	0	4	2.5	97
1500	0	4	2.5	97
1500	0	4	2.5	0
1500	0	4	2.5	0
1500	0	4	2.5	0
1500	0	4	2.5	0
1500	0	4	2.2	86
1500	0	4	2.2	86
1500	0	4	2.2	0
1500	0	4	2.2	0
1500	0	4	2.2	86
1500	0	4	2.2	86
1500	0	4	1.8	0
1500	0	4	1.8	78
1500	0	4	1.8	78
1500	0	4	1.8	78
1500	0	4	1.8	0
1500	0	4	1.8	0
1500	0	4	1.8	0
1500	0	4	2.4	0
1500	0	4	2.4	0
1500	0	4	1.5	90
1500	0	4	1.5	90
1500	0	4	1.8	77
1500	0	4	1.8	77
1500	0	4	1.8	0
1500	0	4	1.8	0
1500	0	4	1.8	0
1500	0	4	1.8	0
1500	0	4	1.8	0
1500	0	4	1.8	0
1500	0	4	2.3	89
1500	0	6	2.4	89
1500	0	4	2.3	89
1500	0	6	2.4	89
1500	0	4	1.8	86
1500	0	4	1.8	81
1500	0	6	4.3	97
1500	0	6	4.3	97
1500	0	6	4.3	97
1500	0	4	2.5	0
1500	0	6	4.3	98
1500	0	6	4.3	98
1500	0	6	4.3	98
1500	0	6	4.3	98
1500	0	4	1.9	0
1500	0	4	2.2	0
1500	0	4	2.2	0
1500	0	4	2.2	0
1500	0	4	2.2	0
1500	0	4	2.2	95
1500	0	4	2.2	0
1500	0	4	2.2	0
1500	0	4	2.2	0
1500	0	4	2	89
1500	0	4	2.2	0
1500	0	4	2.2	0
1500	0	4	2.2	0
1500	0	4	2.3	0
1500	0	4	1.6	0
1500	0	4	1.6	86
1500	0	4	2.3	0
1500	0	4	2.3	0
1500	0	4	2.3	0
1500	0	4	2.3	0
1500	0	4	2.3	90
1500	0	4	2.3	90
1500	0	4	1.9	0
1500	0	4	1.6	0
1500	0	4	1.8	85
1500	0	4	1.8	0
1500	0	4	1.8	0
1500	0	4	1.8	0
1500	0	4	2	0
1500	0	4	2	0
1500	0	4	2.1	0
1500	0	4	2	93
1500	0	4	2.3	0
1500	0	4	2.3	0
1500	0	4	2.3	89
1500	0	4	2.3	89
1500	0	4	2.3	89
1500	0	4	2.3	0
1500	0	4	2	88
1500	0	4	2.5	0
1500	0	6	4.3	97
1500	0	6	4.3	97
1500	0	6	4.3	97
1500	0	4	2.5	90
1500	0	4	2	89
1500	0	4	2.2	0
1500	0	4	2.2	96
1500	0	4	2.2	0
1500	0	6	4.3	97
1500	0	6	4.3	97
1500	0	6	4.3	97
1500	0	6	4.3	97
1500	0	4	2.5	0
1500	0	4	1.8	0
1500	0	4	2.2	86
1500	0	4	1.4	89
1500	0	4	2.2	0
1500	0	4	1.8	0
1500	0	4	1.8	0
1500	0	NA	NA	0
1500	0	4	1.8	88
1500	0	4	1.8	88
1500	0	4	1.8	0
1500	0	4	1.8	0
1500	0	4	1.5	90
1500	0	4	2.4	0
1500	0	4	1.8	0
1500	0	4	1.8	0
1500	0	4	1.8	87
1500	0	4	1.8	0
1500	0	4	2.5	97
1500	0	4	2.5	89
1500	0	4	2.5	98
1500	0	4	2.5	98
1500	0	4	2.2	95
1500	0	4	2	89
1500	0	4	2.2	0
1500	0	4	1.9	0
1500	0	4	1.9	86
1500	0	4	1.9	0
1500	0	4	2.3	0
1500	0	4	2.3	0
1500	0	4	2.3	0
1500	0	4	2.5	100
1500	0	4	2.3	89
1500	0	4	2.3	89
1500	0	4	2	89
1500	0	4	2	89
1500	0	4	1.8	0
1500	0	4	2	0
1500	0	4	1.9	0
1500	0	4	2.5	0
1500	0	4	2.1	0
1500	0	4	2.5	0
1500	0	4	2.1	0
1500	0	4	2	94
1500	0	4	2.3	0
1500	0	4	1.9	0
1500	0	4	2.3	89
1500	0	4	2.3	89
1500	0	4	2	91
1500	0	4	2.5	90
1500	0	4	2.5	97
1500	0	4	2.5	90
1500	0	4	2	89
1500	0	4	2.2	0
1500	0	4	2.2	95
1500	0	4	2.5	97
1500	0	4	2.5	91
1500	0	4	2.2	86
1500	0	4	1.7	89
1500	0	4	2.2	0
1500	0	4	1.8	0
1500	0	4	1.8	0
1500	0	4	1.8	0
1500	0	4	1.8	0
1500	0	4	1.8	0
1500	0	4	1.8	88
1500	0	4	1.8	0
1500	0	4	1.8	0
1500	0	4	1.8	88
1500	0	4	1.8	0
1500	0	4	1.8	0
1500	0	4	2.4	0
1500	0	4	2.4	0
1500	0	4	1.8	0
1500	0	4	1.8	0
1500	0	4	1.8	0
1500	0	4	2.5	97
1500	0	4	2.5	89
1500	0	4	2.5	89
1500	0	4	2	89
1500	0	4	2.5	98
1500	0	4	2.5	98
1500	0	4	2.5	95
1500	0	4	2.5	0
1500	0	4	2.5	96
1500	0	4	2	89
1500	0	4	2	89
1500	0	4	2.5	0
1500	0	4	2.5	96
1500	0	4	2	0
1500	0	4	2.3	0
1500	0	4	2	89
1500	0	4	2	89
1500	0	4	1.8	0
1500	0	4	2	0
1500	0	4	1.9	0
1500	0	5	2.5	84
1500	0	4	2	0
1500	0	4	1.6	0
1500	0	4	1.6	0
1500	0	4	1.6	89
1500	0	4	2.5	90
1500	0	4	2.5	90
1500	0	4	2.5	97
1500	0	4	2	89
1500	0	4	2	89
1500	0	4	2.5	97
1500	0	4	2.5	90
1500	0	4	2.5	90
1500	0	4	1.7	89
1500	0	4	1.7	0
1500	0	4	2	0
1500	0	4	1.8	0
1500	0	4	1.8	0
1500	0	4	1.8	0
1500	0	4	1.8	0
1500	0	4	1.8	88
1500	0	4	1.8	0
1500	0	4	1.8	88
1500	0	4	1.8	0
1500	0	4	1.8	0
1500	0	4	1.8	0
1500	0	4	1.8	0
1500	0	4	1.8	0
1500	0	4	1.8	0
1500	0	4	2.4	0
1500	0	4	2.4	0
1500	0	4	2.4	0
1500	0	4	1.8	0
1500	0	4	1.8	0
1500	0	4	1.8	87
1500	0	4	1.8	0
1500	0	4	1.8	0
1500	0	4	1.6	86
1500	0	4	2.5	0
1500	0	4	2.2	95
1500	0	4	2.5	95
1500	0	4	2.5	0
1500	0	4	2.2	0
1500	0	4	2.5	0
1500	0	4	1.4	0
1500	0	4	1.4	53
1500	0	4	1.4	0
1500	0	4	2.2	97
1500	0	4	2.2	95
1500	0	4	2	89
1500	0	4	2.5	0
1500	0	4	2.2	0
1500	0	4	2.5	0
1500	0	4	2	0
1500	0	4	2.2	88
1500	0	4	2.5	88
1500	0	4	2.3	0
1500	0	4	2.5	0
1500	0	4	1.6	89
1500	0	4	1.6	89
1500	0	4	2	0
1500	0	4	2.5	90
1500	0	4	2.2	97
1500	0	4	2	89
1500	0	4	2.2	95
1500	0	4	2.2	88
1500	0	4	2.5	88
1500	0	4	1.8	88
1500	0	4	1.8	0
1500	0	4	1.8	88
1500	0	4	1.8	0
1500	0	4	1.8	0
1500	0	4	1.6	87
1500	0	4	1.6	0
1500	0	4	1.8	0
1500	0	4	1.8	77
1500	0	4	1.8	0
1500	0	4	1.8	87
1500	0	4	2.5	98
1500	0	4	2.5	89
1500	0	4	2.5	98
1500	0	4	2.5	98
1500	0	4	2.5	0
1500	0	4	2.2	0
1500	0	4	2.2	97
1500	0	4	2.5	95
1500	0	4	1.8	0
1500	0	4	2.2	0
1500	0	4	2	0
1500	0	4	2.2	89
1500	0	4	2.2	0
1500	0	4	2.2	96
1500	0	4	1.6	90
1500	0	4	1.6	90
1500	0	4	1.6	83
1500	0	4	1.6	0
1500	0	4	2	89
1500	0	4	1.6	89
1500	0	4	1.6	89
1500	0	4	1.6	89
1500	0	4	2	94
1500	0	4	2	0
1500	0	4	1.6	0
1500	0	4	2.5	90
1500	0	4	2.5	97
1500	0	4	2.2	96
1500	0	4	2.2	99
1500	0	4	1.8	0
1500	0	4	2.5	95
1500	0	4	2.2	89
1500	0	4	2.2	0
1500	0	4	2.5	97
1500	0	4	2.5	90
1500	0	4	2	91
1500	0	4	1.8	88
1500	0	4	1.8	0
1500	0	4	1.8	88
1500	0	4	1.8	0
1500	0	4	1.8	0
1500	0	4	1.8	0
1500	0	4	1.8	0
1500	0	4	1.8	0
1500	0	4	1.6	0
1500	0	4	1.6	0
1500	0	4	1.6	84
1500	0	4	1.6	87
1500	0	4	1.8	0
1500	0	4	1.8	77
1500	0	4	1.8	85
1500	0	4	2.5	98
1500	0	4	2.3	89
1500	0	4	2.5	89
1500	0	4	2.3	0
1500	0	4	2.5	98
1500	0	4	1.6	0
1500	0	4	1.6	0
1500	0	4	1.8	0
1500	0	4	1.6	90
1500	0	4	1.6	90
1500	0	4	2.3	0
1500	0	4	2.3	0
1500	0	4	1.6	83
1500	0	4	2.2	93
1500	0	4	1.8	92
1500	0	4	1.8	92
1500	0	4	1.6	0
1500	0	5	2.5	93
1500	0	4	1.8	0
1500	0	4	1.6	90
1500	0	4	1.6	90
1500	0	4	1.8	0
1500	0	4	2.3	90
1500	0	4	2.5	90
1500	0	4	2.3	90
1500	0	4	2.5	90
1500	0	4	2.5	97
1500	0	4	2.3	100
1500	0	4	1.6	0
1500	0	4	1.6	0
1500	0	4	1.8	0
1500	0	4	1.8	0
1500	0	4	2.5	97
1500	0	4	2.3	90
1500	0	4	2.5	90
1500	0	4	2.3	90
1500	0	4	2.5	90
1500	0	4	2	89
1500	0	4	1.8	0
1500	0	4	1.8	0
1500	0	4	1.8	0
1500	0	4	2.2	0
1500	0	4	1.6	84
1500	0	4	1.6	87
1500	0	4	2.4	0
1500	0	4	1.8	0
1500	0	4	1.8	77
1500	0	4	1.8	0
1500	0	4	1.8	87
1500	0	4	1.3	0
1500	0	4	1.8	85
1500	0	4	1.8	85
1500	0	4	2.2	0
1500	0	4	1.8	0
1500	0	4	2.3	0
1500	0	4	2.3	89
1500	0	4	1.6	0
1500	0	4	1.6	0
1500	0	4	1.6	0
1500	0	4	2.2	93
1500	0	4	1.6	88
1500	0	4	1.6	89
1500	0	4	1.8	92
1500	0	4	1.8	92
1500	0	4	1.6	0
1500	0	5	2.5	93
1500	0	4	1.6	0
1500	0	4	2.3	90
1500	0	4	1.8	0
1500	0	4	1.8	0
1500	0	4	1.6	90
1500	0	4	1.6	90
1500	0	4	2	0
1500	0	4	2	83
1500	0	4	2.5	89
1500	0	4	1.8	0
1500	0	4	2.2	0
1500	0	4	2.5	90
1500	0	4	2	89
1500	0	4	2	0
1500	0	4	1.8	0
1500	0	4	1.8	0
1500	0	4	1.8	0
1500	0	4	1.6	0
1500	0	4	1.6	0
1500	0	4	1.6	0
1500	0	4	2.2	0
1500	0	4	2.2	68
1500	0	4	1.6	87
1500	0	4	1.8	0
1500	0	4	1.8	0
1500	0	4	1.8	87
1500	0	4	1.8	85
1500	0	4	2.3	90
1500	0	4	2.5	0
1500	0	4	2.2	0
1500	0	4	2.5	0
1500	0	4	2.5	0
1500	0	4	2.5	97
1500	0	4	1.8	0
1500	0	4	1.8	91
1500	0	4	1.6	0
1500	0	4	1.6	0
1500	0	4	1.6	0
1500	0	4	1.6	0
1500	0	4	1.8	92
1500	0	4	1.6	0
1500	0	4	1.8	91
1500	0	4	1.8	0
1500	0	4	1.8	0
1500	0	4	2	94
1500	0	4	1.6	90
1500	0	4	2	0
1500	0	4	2.3	90
1500	0	4	2.5	97
1500	0	4	1.8	0
1500	0	4	1.8	0
1500	0	4	2.2	0
1500	0	4	2.5	0
1500	0	4	2.3	92
1500	0	4	2	88
1500	0	4	2.2	90
1500	0	4	2.2	92
1500	0	4	1.8	0
1500	0	4	1.8	0
1500	0	4	1.6	0
1500	0	4	1.6	0
1500	0	4	1.6	0
1500	0	4	1.6	87
1500	0	4	1.8	0
1500	0	4	1.8	0
1500	0	4	1.8	87
1500	0	4	1.8	85
1500	0	4	2.2	97
1500	0	4	2.3	90
1500	0	4	2.2	0
1500	0	4	2.2	88
1500	0	4	2.2	88
1500	0	4	2.2	92
1500	0	4	2.5	96
1500	0	4	2.5	0
1500	0	4	2.2	0
1500	0	4	2.5	0
1500	0	4	2.5	0
1500	0	4	2.5	97
1500	0	4	1.8	0
1500	0	4	1.8	0
1500	0	4	1.8	0
1500	0	4	1.8	91
1500	0	4	1.6	0
1500	0	4	1.6	0
1500	0	4	1.6	0
1500	0	4	2.2	0
1500	0	4	2.2	0
1500	0	4	2	0
1500	0	4	1.6	0
1500	0	4	2	0
1500	0	4	1.8	92
1500	0	5	2.5	0
1500	0	4	1.6	0
1500	0	4	1.8	91
1500	0	4	1.8	0
1500	0	4	1.8	0
1500	0	4	1.8	0
1500	0	4	2.4	93
1500	0	4	2	0
1500	0	4	2	83
1500	0	4	2.3	90
1500	0	4	2.2	97
1500	0	4	2.5	97
1500	0	4	1.8	0
1500	0	4	1.8	0
1500	0	4	1.8	0
1500	0	4	2.2	0
1500	0	4	2.5	0
1500	0	4	2.3	92
1500	0	4	1.8	0
1500	0	4	1.8	0
1500	0	4	1.8	0
1500	0	4	1.8	0
1500	0	4	2.2	90
1500	0	4	2.2	92
1500	0	4	1.8	0
1500	0	4	1.8	0
1500	0	4	1.6	0
1500	0	4	1.6	0
1500	0	4	1.6	0
1500	0	4	2	88
1500	0	4	2.3	90
1500	0	4	2.2	88
1500	0	4	2.2	0
1500	0	4	2.5	0
1500	0	4	2.5	97
1500	0	4	1.8	0
1500	0	4	1.8	0
1500	0	4	1.8	0
1500	0	4	1.8	91
1500	0	4	2	0
1500	0	4	1.6	0
1500	0	4	1.6	0
1500	0	4	1.6	0
1500	0	4	2.2	94
1500	0	4	2.2	0
1500	0	4	2.2	0
1500	0	4	2	97
1500	0	4	2	0
1500	0	4	1.6	0
1500	0	4	1.8	91
1500	0	4	1.8	0
1500	0	4	1.8	0
1500	0	4	1.8	0
1500	0	4	2.4	96
1500	0	4	2	83
1500	0	4	2	83
1500	0	4	2.3	90
1500	0	4	2.5	97
1500	0	4	1.8	0
1500	0	4	1.8	0
1500	0	4	1.8	0
1500	0	4	2.2	0
1500	0	4	2.5	0
1500	0	4	2.3	92
1500	0	4	1.8	84
1500	0	4	1.8	84
1500	0	4	1.8	85
1500	0	4	1.8	85
1500	0	4	2.2	90
1500	0	4	2.2	92
1500	0	4	1.8	0
1500	0	4	1.6	0
1500	0	4	1.6	0
1500	0	4	2.2	97
1500	0	4	2.2	0
1500	0	4	2.2	0
1500	0	4	2	85
1500	0	4	2.3	92
1500	0	4	2.2	0
1500	0	4	2	0
1500	0	4	2	0
1500	0	4	2	0
1500	0	4	2	0
1500	0	4	1.8	0
1500	0	4	1.8	0
1500	0	4	2	0
1500	0	4	2	0
1500	0	4	2	0
1500	0	4	2.2	0
1500	0	4	2.2	94
1500	0	4	2.2	0
1500	0	4	2.2	0
1500	0	4	2.2	0
1500	0	4	1.8	90
1500	0	4	2	97
1500	0	4	1.8	0
1500	0	4	2	0
1500	0	4	2	0
1500	0	4	2	0
1500	0	4	2.4	96
1500	0	4	1.8	0
1500	0	4	2.3	90
1500	0	4	2.3	91
1500	0	4	2.3	92
1500	0	4	1.8	84
1500	0	4	1.8	85
1500	0	4	2.2	92
1500	0	4	2.2	95
1500	0	4	2.2	97
1500	0	4	2.2	0
1500	0	4	2.4	87
1500	0	4	2.4	92
1500	0	4	2.4	92
1500	0	4	2.2	0
1500	0	4	2	0
1500	0	4	1.8	0
1500	0	4	1.8	0
1500	0	4	2	0
1500	0	4	2	89
1500	0	4	2	0
1500	0	4	2.2	0
1500	0	4	2.2	94
1500	0	4	2.2	0
1500	0	4	1.8	93
1500	0	4	2.2	0
1500	0	4	2	97
1500	0	4	1.8	0
1500	0	4	2	0
1500	0	4	1.8	95
1500	0	4	2	89
1500	0	4	2	0
1500	0	4	2.4	96
1500	0	4	2	87
1500	0	4	2.4	88
1500	0	4	2.4	88
1500	0	4	2.4	89
1500	0	4	2.4	89
1500	0	4	2.4	92
1500	0	4	2.4	92
1500	0	4	1.8	84
1500	0	4	2.2	97
1500	0	4	2	0
1500	0	4	2	0
1500	0	4	2	0
1500	0	4	2	88
1500	0	4	2.4	87
1500	0	4	2.4	92
1500	0	4	2.4	92
1500	0	4	2.2	0
1500	0	4	2	0
1500	0	4	2	96
1500	0	4	2	0
1500	0	4	2	89
1500	0	4	2	0
1500	0	4	2.2	0
1500	0	4	2.2	94
1500	0	4	1.8	93
1500	0	4	1.8	0
1500	0	4	1.8	0
1500	0	4	2.2	0
1500	0	4	1.8	93
1500	0	4	1.8	95
1500	0	6	3	95
1500	0	4	2	89
1500	0	4	2	0
1500	0	4	2.4	0
1500	0	4	2	87
1500	0	4	2.4	88
1500	0	4	2.4	88
1500	0	4	2	96
1500	0	4	2.4	89
1500	0	4	2.4	89
1500	0	4	2.4	92
1500	0	4	2.4	92
1500	0	4	2.2	84
1500	0	4	2.2	84
1500	0	4	2.2	85
1500	0	4	2.2	85
1500	0	4	2.2	92
1500	0	4	2.2	92
1500	0	4	2.2	96
1500	0	4	2.2	96
1500	0	4	2.2	97
1500	0	4	2.2	97
1500	0	4	2	0
1500	0	4	2	0
1500	0	4	1.9	86
1500	0	4	1.9	0
1500	0	4	1.9	0
1500	0	4	2.4	87
1500	0	4	2.2	92
1500	0	4	2.2	92
1500	0	4	2.4	92
1500	0	4	2	0
1500	0	4	2	0
1500	0	4	2	91
1500	0	4	2	93
1500	0	4	2	0
1500	0	4	2	0
1500	0	4	2	0
1500	0	4	2.3	102
1500	0	4	2	0
1500	0	4	1.8	94
1500	0	4	1.8	95
1500	0	6	3	95
1500	0	4	2	0
1500	0	4	2.3	96
1500	0	4	2.4	94
1500	0	4	2	87
1500	0	4	2	87
1500	0	4	2.4	88
1500	0	4	2	96
1500	0	4	2.4	89
1500	0	4	2.2	92
1500	0	4	2.2	92
1500	0	4	2.4	92
1500	0	4	2.2	84
1500	0	4	2.2	84
1500	0	4	2.2	85
1500	0	4	2.2	85
1500	0	4	2.2	92
1500	0	4	2.2	92
1500	0	4	2.2	96
1500	0	4	2.2	96
1500	0	4	1.6	0
1500	0	4	1.6	0
1500	0	4	2.2	97
1500	0	4	2.2	0
1500	0	4	2	0
1500	0	4	2	0
1500	0	4	2	0
1500	0	4	2	0
1500	0	4	2	0
1500	0	4	1.9	0
1500	0	4	2.2	92
1500	0	4	2.4	92
1500	0	4	2.4	99
1500	0	4	2.2	0
1500	0	4	1.6	0
1500	0	4	1.6	0
1500	0	4	2	0
1500	0	4	2	91
1500	0	4	2	93
1500	0	4	2	0
1500	0	4	2	89
1500	0	4	2.2	0
1500	0	4	2.3	102
1500	0	4	2	0
1500	0	4	2	91
1500	0	4	2.2	0
1500	0	4	1.8	94
1500	0	4	1.8	0
1500	0	4	1.8	106
1500	0	6	3	95
1500	0	4	2	0
1500	0	4	2	89
1500	0	4	2	0
1500	0	4	2.4	0
1500	0	4	2.4	94
1500	0	4	2	87
1500	0	4	2	87
1500	0	4	2.4	91
1500	0	4	2.4	98
1500	0	4	2	95
1500	0	4	2.4	90
1500	0	4	2.2	90
1500	0	4	2.4	90
1500	0	4	1.6	0
1500	0	4	1.6	0
1500	0	4	2.2	97
1500	0	4	2.2	0
1500	0	4	2.2	0
1500	0	4	2	0
1500	0	4	2	0
1500	0	4	2	0
1500	0	4	2	0
1500	0	4	1.8	83
1500	0	4	2.2	92
1500	0	4	2.4	92
1500	0	4	2.4	99
1500	0	4	2.2	0
1500	0	4	1.6	0
1500	0	4	2	91
1500	0	4	2	93
1500	0	4	2	90
1500	0	4	2.2	0
1500	0	4	2.3	102
1500	0	4	2.3	102
1500	0	4	2	91
1500	0	4	2.2	0
1500	0	4	1.8	93
1500	0	4	1.8	0
1500	0	4	1.8	93
1500	0	4	2	90
1500	0	4	2.4	0
1500	0	4	2	88
1500	0	4	2.4	91
1500	0	4	2.4	91
1500	0	4	2.4	90
1500	0	4	2.4	90
1500	0	4	2.2	90
1500	0	4	2.4	90
1500	0	4	2.2	97
1500	0	4	2.2	0
1500	0	4	1.6	0
1500	0	4	1.6	0
1500	0	4	2.2	97
1500	0	4	2.2	0
1500	0	4	2.2	0
1500	0	4	2	0
1500	0	4	2	0
1500	0	4	2	0
1500	0	4	2	0
1500	0	4	1.8	83
1500	0	4	2.2	92
1500	0	4	2.4	92
1500	0	4	2.2	92
1500	0	4	2.4	0
1500	0	4	1.6	91
1500	0	4	2	91
1500	0	4	2	93
1500	0	4	2.4	0
1500	0	4	2	0
1500	0	4	2.3	0
1500	0	4	2.3	102
1500	0	4	2.3	102
1500	0	4	2	91
1500	0	4	1.8	93
1500	0	4	2.3	0
1500	0	4	2	0
1500	0	4	2.4	0
1500	0	4	2.4	0
1500	0	4	2.4	94
1500	0	4	2	88
1500	0	4	2.4	91
1500	0	4	2.4	90
1500	0	4	2.2	90
1500	0	4	2.2	90
1500	0	4	2.4	90
1500	0	4	2.2	84
1500	0	4	2.2	85
1500	0	4	1.6	0
1500	0	4	1.6	0
1500	0	4	1.6	0
1500	0	4	2	0
1500	0	4	2.4	92
1500	0	4	2.2	92
1500	0	4	1.6	91
1500	0	4	2	91
1500	0	4	2	93
1500	0	4	2.3	0
1500	0	4	2.3	102
1500	0	4	2.3	102
1500	0	4	2.4	0
1500	0	4	2.4	100
1500	0	4	2	0
1500	0	4	2	0
1500	0	4	2	91
1500	0	4	2.3	0
1500	0	4	2.4	0
1500	0	4	1.6	94
1500	0	4	2	94
1500	0	4	2.5	103
1500	0	4	2.5	103
1500	0	4	2.5	88
1500	0	4	2.4	92
1500	0	4	2.4	0
1500	0	4	2	0
1500	0	4	2	0
1500	0	4	2	0
1500	0	4	2	87
1500	0	4	2	0
1500	0	4	1.6	0
1500	0	4	2.3	95
1500	0	4	2.3	96
1500	0	4	2.3	0
1500	0	4	2.4	100
1500	0	4	2	0
1500	0	4	2	0
1500	0	4	2.4	100
1500	0	4	2.3	0
1500	0	4	1.6	0
1500	0	4	2.4	0
1500	0	4	2.4	0
1500	0	4	2.4	0
1500	0	4	1.6	94
1500	0	4	2.5	103
1500	0	4	2.5	103
1500	0	4	2.5	88
1500	0	4	2.5	88
1500	0	4	2	90
1500	0	4	2	90
1500	0	4	2	90
1500	0	4	2	91
1500	0	4	2.4	0
1500	0	4	2	0
1500	0	4	2	0
1500	0	4	2	87
1500	0	4	2	89
1500	0	4	2	0
1500	0	4	2	0
1500	0	6	3.5	101
1500	0	4	2.3	0
1500	0	4	2.4	100
1500	0	4	2	0
1500	0	4	2.4	100
1500	0	4	2.3	94
1500	0	4	2.3	0
1500	0	4	1.6	0
1500	0	4	2.4	0
1500	0	4	2.4	0
1500	0	4	2.4	101
1500	0	4	2.4	94
1500	0	4	2.5	103
1500	0	4	2.5	103
1500	0	4	2.5	88
1500	0	4	2.2	0
1500	0	4	2.3	90
1500	0	4	2.3	91
1500	0	4	2.4	0
1500	0	4	2.4	0
1500	0	4	2	89
1500	0	6	3.5	101
1500	0	6	3.5	0
1500	0	4	2.3	94
1500	0	4	2.3	0
1500	0	4	2.4	0
1500	0	4	2.4	100
1500	0	4	2	0
1500	0	4	2.4	100
1500	0	4	2.3	94
1500	0	4	2.3	96
1500	0	4	2.3	0
1500	0	4	1.6	0
1500	0	4	2.4	0
1500	0	4	2.4	0
1500	0	4	2.4	101
1500	0	4	2.4	94
1500	0	4	2.5	103
1500	0	4	2.5	88
1500	0	6	3.5	96
1500	0	4	2.5	90
1500	0	4	2.2	0
1500	0	4	2.4	0
1500	0	4	2.5	95
1500	0	4	2.5	88
1500	0	4	2.5	90
1500	0	4	2.5	93
1500	0	4	2.5	93
1500	0	4	2.5	97
1500	0	4	2.5	97
1500	0	4	2.3	90
1500	0	4	2.3	91
1500	0	4	2.4	0
1500	0	4	2.4	0
1500	0	4	2	89
1500	0	4	2	0
1500	0	4	2.2	0
1500	0	4	2.4	0
1500	0	4	2.2	0
1500	0	6	3.5	101
1500	0	4	2	95
1500	0	4	2	95
1500	0	4	2.3	0
1500	0	4	2.3	94
1500	0	4	2.3	100
1500	0	4	2.3	0
1500	0	4	2.4	0
1500	0	4	2	0
1500	0	4	2.4	100
1500	0	6	2.7	104
1500	0	4	2.3	96
1500	0	4	2.3	0
1500	0	4	2.3	0
1500	0	4	2.3	100
1500	0	4	1.6	0
1500	0	4	2.4	0
1500	0	4	2.4	99
1500	0	4	2.4	92
1500	0	4	2.5	103
1500	0	4	2.5	89
1500	0	6	3.5	96
1500	0	4	2.2	0
1500	0	4	2.4	0
1500	0	4	2.5	93
1500	0	4	2.5	97
1500	0	4	2.3	90
1500	0	4	2.3	91
1500	0	4	2	95
1500	0	4	2	95
1500	0	6	3.5	107
1500	0	5	2.5	0
1500	0	5	2.5	0
1500	0	4	2.2	0
1500	0	4	2.2	0
1500	0	4	2.4	0
1500	0	4	2.2	0
1500	0	4	2.4	0
1500	0	6	3.5	101
1500	0	4	2	95
1500	0	4	2	0
1500	0	4	2.4	0
1500	0	4	2.3	0
1500	0	4	2.3	94
1500	0	4	2.3	100
1500	0	4	2.3	100
1500	0	4	2.3	0
1500	0	4	2.4	0
1500	0	4	2	0
1500	0	4	2.4	0
1500	0	4	2.4	0
1500	0	6	2.7	104
1500	0	4	1.8	0
1500	0	4	2.3	96
1500	0	4	2.3	0
1500	0	6	3	97
1500	0	4	2.3	100
1500	0	4	2.3	100
1500	0	4	1.6	0
1500	0	4	2.4	0
1500	0	4	2.4	99
1500	0	4	2.4	0
1500	0	4	2.5	93
1500	0	4	2.5	97
1500	0	4	2.3	90
1500	0	4	2	95
1500	0	4	2	0
1500	0	4	2	89
1500	0	6	3.5	107
1500	0	6	3.5	101
1500	0	4	2.4	0
1500	0	5	2.5	0
1500	0	5	2.5	0
1500	0	4	2.4	0
1500	0	4	2.4	95
1500	0	4	2.4	88
1500	0	4	2.4	87
1500	0	4	2.3	101
1500	0	4	2.3	101
1500	0	4	2.3	0
1500	0	4	2.4	0
1500	0	4	2	0
1500	0	4	2.4	0
1500	0	4	2.4	0
1500	0	6	2.7	104
1500	0	4	1.8	0
1500	0	4	2.3	0
1500	0	4	2.3	0
1500	0	6	3	97
1500	0	4	2.3	101
1500	0	4	2.3	101
1500	0	4	2.4	0
1500	0	4	2.4	99
1500	0	4	2.5	0
1500	0	4	2.4	0
1500	0	4	2	95
1500	0	4	2	0
1500	0	4	2	89
1500	0	5	2.5	0
1500	0	5	2.5	0
1500	0	5	2.5	0
1500	0	5	2.5	0
1500	0	4	2	0
1500	0	4	2	0
1500	0	6	3.5	105
1500	0	6	3.5	97
1500	0	4	2.4	0
1500	0	4	2.4	0
1500	0	4	2.4	95
1500	0	4	2.5	0
1500	0	4	2.3	101
1500	0	4	2.3	101
1500	0	4	2.3	0
1500	0	4	2.4	0
1500	0	4	2.4	0
1500	0	4	2.4	0
1500	0	6	2.7	104
1500	0	4	2.3	0
1500	0	4	2.5	102
1500	0	4	2.3	0
1500	0	4	2.5	0
1500	0	6	3	97
1500	0	4	2.5	0
1500	0	4	2.3	101
1500	0	4	2.3	101
1500	0	4	2.4	0
1500	0	4	2.4	99
1500	0	4	2.4	93
1500	0	4	2.4	93
1500	0	4	2.4	0
1500	0	4	2.5	0
1500	0	6	3.5	95
1500	0	4	2	90
1500	0	4	2	96
1500	0	4	2.4	0
1500	0	4	2	89
1500	0	6	3.5	107
1500	0	6	3.5	101
1500	0	4	2.7	0
1500	0	5	2.5	0
1500	0	5	2.5	0
1500	0	5	2.5	0
1500	0	5	2.5	0
1500	0	5	2.5	0
1500	0	5	2.4	0
1500	0	5	2.4	0
1500	0	5	2.5	0
1500	0	5	2.5	92
1500	0	5	2.4	92
1500	0	5	2.5	92
1500	0	5	2.5	92
1500	0	5	2.5	93
1500	0	5	2.4	93
1500	0	5	2.5	93
1500	0	4	2.4	100
1500	0	4	2.4	0
1500	0	4	2	0
